Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
MG581733.1			PARTIAL		Turkey	Asia								Citrus		2706	true				2017-04-22	ADA73			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581732.1			PARTIAL		Turkey	Asia								Citrus limon		2708	true				2017-04-22	ADA71			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581731.1			PARTIAL		Turkey	Asia								Citrus sinensis		2711	true				2017-04-21	HAT68			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581730.1			PARTIAL		Turkey	Asia								Citrus reticulata		85571	true				2017-04-21	HAT66			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581729.1			PARTIAL		Turkey	Asia								Citrus reticulata		85571	true				2017-04-21	HAT65			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581728.1			PARTIAL		Turkey	Asia								Citrus reticulata		85571	true				2017-04-20	HAT63			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581727.1			PARTIAL		Turkey	Asia								Citrus reticulata		85571	true				2017-04-20	HAT62			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581726.1			PARTIAL		Turkey	Asia								Citrus sinensis		2711	true				2017-04-20	HAT61			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581725.1			PARTIAL		Turkey	Asia								Citrus x paradisi		37656	true				2017-04-20	MER57			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581724.1			PARTIAL		Turkey	Asia								Citrus x paradisi		37656	true				2017-04-20	MER53			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581723.1			PARTIAL		Turkey	Asia								Citrus x paradisi		37656	true				2017-04-20	MER52			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581722.1			PARTIAL		Turkey	Asia								Citrus aurantium		43166	true				2017-04-21	MER50			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581721.1			PARTIAL		Turkey	Asia								Citrus limon		2708	true				2017-04-22	MER46			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581720.1			PARTIAL		Turkey	Asia								Citrus reticulata		85571	true				2017-04-21	MER45			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581719.1			PARTIAL		Turkey	Asia								Citrus reticulata		85571	true				2017-04-21	MER40			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581718.1			PARTIAL		Turkey	Asia								Citrus		2706	true				2017-04-21	ADA39			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581717.1			PARTIAL		Turkey	Asia								Citrus		2706	true				2017-04-21	ADA36			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581716.1			PARTIAL		Turkey	Asia								Citrus sinensis		2711	true				2017-04-21	ADA34			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581715.1			PARTIAL		Turkey	Asia								Citrus limon		2708	true				2017-04-21	ADA33			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG581714.1			PARTIAL		Turkey	Asia								Citrus limon		2708	true				2017-04-21	ADA31			765				1		2018-06-17T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-06-17T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG566055.1			COMPLETE		Turkey	Asia								Citrus sinensis		2711	true				2017-04-21	ANT80			3641				5		2018-05-29T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-05-29T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG566054.1			COMPLETE		Turkey	Asia								Citrus		2706	true				2017-04-22	ADA74			3642				5		2018-05-29T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-05-29T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG566053.1			COMPLETE		Turkey	Asia								Citrus reticulata		85571	true				2017-04-20	HAT62			3641				5		2018-05-29T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-05-29T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG566052.1			COMPLETE		Turkey	Asia								Citrus x paradisi		37656	true				2017-04-20	MER52			3640				5		2018-05-29T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-05-29T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG566051.1			COMPLETE		Turkey	Asia								Citrus aurantium		43166	true				2017-04-21	MER50			3641				5		2018-05-29T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-05-29T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG566050.1			COMPLETE		Turkey	Asia								Citrus limon		2708	true				2017-04-22	MER46			3640				5		2018-05-29T00:00:00Z	GenBank		Canakkale Onsekiz Mart University, Plant Protection	Turkey	Karanfil,A.,Korkmaz,S.	2018-05-29T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
MG452759.1			COMPLETE		China	Asia								Camellia		4441	true					Ca-1			3687				6		2018-03-21T00:00:00Z	GenBank		Citrus Research Institute, Chinese Academy of Agricultural Sciences, Southwest University, National Center for Citrus Virus Exclusion	China	Zhang,S.,Shen,P.,Li,M.,Tian,X.,Zhou,C.,Cao,M.	2018-03-21T00:00:00Z								Camellia chlorotic dwarf-associated virus		2122733
KX840470.1			COMPLETE		China	Asia								Citrus		2706	true				2015	YN-EL4			3640				5		2017-08-22T00:00:00Z	GenBank		citrus research institute, national citrus virus exclution centre		Zhou,Y.,Zhang,Y.,Liu,Y.,Chen,H.,Li,T.,Zhou,C.,Wang,X.,Jin,X.	2017-08-22T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
KX840469.1			COMPLETE		China	Asia								Citrus		2706	true				2015	YN-EL3			3640				5		2017-08-22T00:00:00Z	GenBank		citrus research institute, national citrus virus exclution centre		Zhou,Y.,Zhang,Y.,Liu,Y.,Chen,H.,Li,T.,Zhou,C.,Wang,X.,Jin,X.	2017-08-22T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
KX840468.1			COMPLETE		China	Asia								Citrus		2706	true				2015	YN-EL2			3640				5		2017-08-22T00:00:00Z	GenBank		citrus research institute, national citrus virus exclution centre		Zhou,Y.,Zhang,Y.,Liu,Y.,Chen,H.,Li,T.,Zhou,C.,Wang,X.,Jin,X.	2017-08-22T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
KX840467.1			COMPLETE		China	Asia								Citrus		2706	true				2015	YN-EL1			3640				5		2017-08-22T00:00:00Z	GenBank		citrus research institute, national citrus virus exclution centre		Zhou,Y.,Zhang,Y.,Liu,Y.,Chen,H.,Li,T.,Zhou,C.,Wang,X.,Jin,X.	2017-08-22T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
KP058509.1			PARTIAL		China	Asia								Citrus limon		2708					2010-06-20	RL1			346						2015-09-08T00:00:00Z	GenBank		Tropical and Subtropical Cash Crops, Yunnan Academy of Aagricultural Sicence	China	Guo,J.,Lai,X.P.,Li,J.X.,Yue,J.Q.,Zhang,S.Y.,Li,Y.Y.,Gao,J.Y.,Wang,Z.R.,Duan,H.F.,Yang,J.D.	2015-09-08T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
KF561253.1			COMPLETE		China	Asia								Citrus limon		2708	true				2009-05-04	CN001			3642				5		2014-03-09T00:00:00Z	GenBank		Southwest University, National Engineering Research Center for Citrus, Citrus Research Institute	China	Su,H.,Cao,M.,Chen,H.,Yu,Y.,Zhou,C.	2014-03-09T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
JQ920490.1			COMPLETE		Turkey	Asia								Citrus		2706	true				1995	TK4			3640				5		2012-07-15T00:00:00Z	GenBank		CNR, Institute of Plant Virology	Italy	Loconsole,G.,Saldarelli,P.,Doddapaneni,H.,Savino,V.,Martelli,G.P.,Saponari,M.	2012-07-25T00:00:00Z								Citrus chlorotic dwarf associated virus		1202142
